latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
53.800003,20.5,133.0,3600,Europe/Warsaw,CET

time,temperature_2m (°C),relativehumidity_2m (%),rain (mm),snowfall (cm),weathercode (wmo code),windspeed_10m (km/h),winddirection_10m (°)
2022-12-16T22:00,-7.8,92,0.00,0.00,3,12.7,61
2022-12-16T23:00,-8.0,92,0.00,0.00,3,10.2,67
2022-12-17T00:00,-8.3,94,0.00,0.00,3,11.6,68
2022-12-17T01:00,-8.3,93,0.00,0.00,3,12.7,65
2022-12-17T02:00,-8.3,93,0.00,0.00,3,10.4,70
2022-12-17T03:00,-8.3,92,0.00,0.00,3,12.2,66
2022-12-17T04:00,-8.4,92,0.00,0.00,3,13.0,66
2022-12-17T05:00,-8.5,92,0.00,0.00,3,12.7,65
2022-12-17T06:00,-8.7,93,0.00,0.00,3,11.3,68
2022-12-17T07:00,-8.8,93,0.00,0.00,3,11.7,72
2022-12-17T08:00,-8.7,93,0.00,0.00,3,12.6,77
2022-12-17T09:00,-8.7,92,0.00,0.00,3,12.8,79
2022-12-17T10:00,-8.6,91,0.00,0.00,3,12.0,81
2022-12-17T11:00,-8.3,91,0.00,0.00,3,11.5,88
2022-12-17T12:00,-8.1,90,0.00,0.00,3,13.3,93
2022-12-17T13:00,-7.8,90,0.00,0.00,3,13.3,90
2022-12-17T14:00,-7.5,90,0.00,0.00,3,12.6,87
2022-12-17T15:00,-7.2,91,0.00,0.00,3,10.8,86
2022-12-17T16:00,-7.2,91,0.00,0.00,3,10.5,94
2022-12-17T17:00,-7.0,92,0.00,0.00,3,8.6,105
2022-12-17T18:00,-7.1,92,0.00,0.00,3,8.8,109
2022-12-17T19:00,-7.5,93,0.00,0.00,3,9.3,106
2022-12-17T20:00,-7.7,93,0.00,0.00,2,8.9,104
2022-12-17T21:00,-7.8,93,0.00,0.00,2,8.7,107
2022-12-17T22:00,-7.8,93,0.00,0.00,2,8.3,108
2022-12-17T23:00,-8.1,93,0.00,0.00,2,6.5,87
2022-12-18T00:00,-8.0,92,0.00,0.00,3,7.2,93
2022-12-18T01:00,-8.0,91,0.00,0.00,3,6.8,360
2022-12-18T02:00,-8.3,92,0.00,0.00,3,5.2,335
2022-12-18T03:00,-8.1,93,0.00,0.00,3,4.4,279
2022-12-18T04:00,-9.0,93,0.00,0.00,2,4.7,261
2022-12-18T05:00,-9.1,93,0.00,0.00,2,5.2,254
2022-12-18T06:00,-8.8,93,0.00,0.00,2,5.5,247
2022-12-18T07:00,-8.6,93,0.00,0.00,3,5.7,235
2022-12-18T08:00,-8.2,94,0.00,0.00,3,6.4,232
2022-12-18T09:00,-7.7,94,0.00,0.00,2,8.8,235
2022-12-18T10:00,-6.3,94,0.00,0.00,2,10.2,238
2022-12-18T11:00,-5.0,93,0.00,0.00,2,10.6,235
2022-12-18T12:00,-4.3,92,0.00,0.00,1,10.4,226
2022-12-18T13:00,-4.1,92,0.00,0.00,2,11.2,228
2022-12-18T14:00,-4.0,92,0.00,0.00,2,11.8,232
2022-12-18T15:00,-4.4,92,0.00,0.00,2,12.2,225
2022-12-18T16:00,-5.0,92,0.00,0.00,1,12.5,221
2022-12-18T17:00,-5.4,92,0.00,0.00,1,12.3,220
2022-12-18T18:00,-5.7,90,0.00,0.00,1,12.8,212
2022-12-18T19:00,-6.0,88,0.00,0.00,1,14.5,203
2022-12-18T20:00,-6.5,89,0.00,0.00,0,16.3,202
2022-12-18T21:00,-7.1,88,0.00,0.00,0,17.3,201
2022-12-18T22:00,-7.4,88,0.00,0.00,0,18.0,200
2022-12-18T23:00,-8.0,88,0.00,0.00,1,17.7,197
2022-12-19T00:00,-8.3,88,0.00,0.00,2,17.1,202
2022-12-19T01:00,-8.9,87,0.00,0.00,2,16.8,203
2022-12-19T02:00,-9.3,87,0.00,0.00,2,17.2,196
2022-12-19T03:00,-9.4,87,0.00,0.00,1,17.8,187
2022-12-19T04:00,-9.6,85,0.00,0.00,1,18.0,180
2022-12-19T05:00,-9.7,84,0.00,0.00,1,19.9,176
2022-12-19T06:00,-9.9,84,0.00,0.00,1,20.3,174
2022-12-19T07:00,-10.0,83,0.00,0.00,1,21.0,175
2022-12-19T08:00,-9.1,86,0.00,0.00,1,21.7,175
2022-12-19T09:00,-8.8,85,0.00,0.00,2,22.3,170
2022-12-19T10:00,-8.2,83,0.00,0.00,2,22.0,169
2022-12-19T11:00,-7.6,81,0.00,0.00,1,22.2,167
2022-12-19T12:00,-7.1,80,0.00,0.00,1,23.5,165
2022-12-19T13:00,-6.7,77,0.00,0.00,1,24.7,167
2022-12-19T14:00,-6.6,76,0.00,0.00,1,24.3,168
2022-12-19T15:00,-6.5,76,0.00,0.00,1,24.9,170
2022-12-19T16:00,-6.3,76,0.00,0.00,1,25.3,174
2022-12-19T17:00,-5.8,76,0.00,0.00,2,25.2,179
2022-12-19T18:00,-5.4,78,0.00,0.00,3,24.2,184
2022-12-19T19:00,-4.9,80,0.00,0.00,3,23.6,187
2022-12-19T20:00,-4.1,82,0.00,0.07,71,23.8,184
2022-12-19T21:00,-3.1,83,0.20,0.07,71,24.2,184
2022-12-19T22:00,-2.0,84,0.50,0.00,53,24.5,190
2022-12-19T23:00,-1.1,86,0.40,0.00,51,21.0,187
2022-12-20T00:00,-0.4,87,0.70,0.00,53,21.2,190
2022-12-20T01:00,0.2,89,0.80,0.00,53,22.7,200
2022-12-20T02:00,0.6,90,1.10,0.00,53,22.4,213
2022-12-20T03:00,1.1,91,1.20,0.00,53,21.7,220
2022-12-20T04:00,1.4,91,0.90,0.00,53,22.2,223
2022-12-20T05:00,1.6,91,0.40,0.00,51,22.4,225
2022-12-20T06:00,1.7,91,0.20,0.00,51,23.3,231
2022-12-20T07:00,1.8,91,0.10,0.00,51,22.5,235
2022-12-20T08:00,2.2,91,0.10,0.00,51,21.2,235
2022-12-20T09:00,2.4,91,0.00,0.00,3,20.5,232
2022-12-20T10:00,2.5,90,0.00,0.00,3,20.6,234
2022-12-20T11:00,2.5,91,0.00,0.00,3,17.6,226
2022-12-20T12:00,2.5,91,0.00,0.00,3,16.8,223
2022-12-20T13:00,2.5,91,0.00,0.00,3,17.3,223
2022-12-20T14:00,2.5,91,0.00,0.00,2,17.8,222
2022-12-20T15:00,2.5,91,0.10,0.00,51,17.8,223
2022-12-20T16:00,2.5,91,0.30,0.00,51,17.1,221
2022-12-20T17:00,2.5,91,0.40,0.00,51,17.4,218
2022-12-20T18:00,2.5,91,0.30,0.00,51,17.1,222
2022-12-20T19:00,2.5,90,0.20,0.00,51,17.9,220
2022-12-20T20:00,2.0,92,0.00,0.00,2,18.3,216
2022-12-20T21:00,2.0,91,0.00,0.00,2,19.1,216
2022-12-20T22:00,1.8,91,0.00,0.00,3,19.2,214
2022-12-20T23:00,1.8,90,0.00,0.00,2,17.1,210
2022-12-21T00:00,1.8,90,0.00,0.00,1,18.0,206
2022-12-21T01:00,1.8,89,0.20,0.00,51,18.6,212
2022-12-21T02:00,1.8,89,0.20,0.00,51,18.3,212
2022-12-21T03:00,1.7,90,0.00,0.00,3,18.5,213
2022-12-21T04:00,1.7,90,0.10,0.00,51,19.1,216
2022-12-21T05:00,1.6,90,0.20,0.00,51,18.5,217
2022-12-21T06:00,1.5,90,0.30,0.00,51,17.1,215
2022-12-21T07:00,1.4,90,0.30,0.00,51,17.4,214
2022-12-21T08:00,1.9,91,0.40,0.00,51,17.1,215
2022-12-21T09:00,1.9,91,0.40,0.00,51,17.4,218
2022-12-21T10:00,2.0,92,0.60,0.00,53,17.8,222
2022-12-21T11:00,2.2,92,0.90,0.00,53,14.3,221
2022-12-21T12:00,2.4,93,0.60,0.00,53,15.9,219
2022-12-21T13:00,2.5,94,0.20,0.00,51,16.0,226
2022-12-21T14:00,2.5,94,0.00,0.00,3,14.5,228
2022-12-21T15:00,2.4,95,0.00,0.00,3,13.3,229
2022-12-21T16:00,2.3,95,0.00,0.00,3,13.2,225
2022-12-21T17:00,2.2,96,0.00,0.00,3,13.7,225
2022-12-21T18:00,2.2,97,0.00,0.00,3,14.3,227
2022-12-21T19:00,2.2,97,0.00,0.00,3,13.2,227
2022-12-21T20:00,2.1,98,0.00,0.00,3,12.0,226
2022-12-21T21:00,2.0,98,0.00,0.00,3,11.5,224
2022-12-21T22:00,2.0,99,0.10,0.00,51,12.0,224
2022-12-21T23:00,2.0,99,0.10,0.00,51,11.5,219
2022-12-22T00:00,2.1,99,0.00,0.00,3,12.5,219
2022-12-22T01:00,2.4,99,0.00,0.00,3,13.2,223
2022-12-22T02:00,2.5,99,0.00,0.00,3,13.0,224
2022-12-22T03:00,2.6,100,0.10,0.00,51,14.1,220
2022-12-22T04:00,2.9,99,0.00,0.00,3,14.8,223
2022-12-22T05:00,3.0,99,0.00,0.00,3,13.7,225
2022-12-22T06:00,3.1,99,0.00,0.00,3,13.3,221
2022-12-22T07:00,3.2,100,0.00,0.00,3,13.5,222
2022-12-22T08:00,3.1,100,0.00,0.00,3,12.0,219
2022-12-22T09:00,3.2,100,0.00,0.00,3,11.8,211
2022-12-22T10:00,3.5,100,0.00,0.00,3,12.8,202
2022-12-22T11:00,3.7,99,0.00,0.00,3,11.7,191
2022-12-22T12:00,4.1,99,0.00,0.00,3,12.7,187
2022-12-22T13:00,4.4,98,0.00,0.00,3,13.0,186
2022-12-22T14:00,4.4,97,0.00,0.00,3,13.7,180
2022-12-22T15:00,4.2,97,0.00,0.00,3,15.1,180
2022-12-22T16:00,4.0,97,0.20,0.00,51,15.1,180
2022-12-22T17:00,3.8,97,0.70,0.00,53,14.8,181
2022-12-22T18:00,3.7,97,1.10,0.00,53,14.5,187
2022-12-22T19:00,3.6,97,0.70,0.00,53,14.8,194
2022-12-22T20:00,3.7,97,0.30,0.00,51,14.8,206
2022-12-22T21:00,3.9,97,0.40,0.00,51,14.6,218
2022-12-22T22:00,3.9,98,0.30,0.00,51,13.5,226
2022-12-22T23:00,3.9,99,0.30,0.00,51,11.8,230
2022-12-23T00:00,3.8,100,0.30,0.00,51,11.8,239
2022-12-23T01:00,3.7,100,0.30,0.00,51,12.1,253
2022-12-23T02:00,3.6,100,0.20,0.00,51,13.1,262
2022-12-23T03:00,3.6,99,0.10,0.00,51,12.9,257
2022-12-23T04:00,3.5,100,0.00,0.00,3,13.7,256
2022-12-23T05:00,3.3,99,0.00,0.00,3,13.5,254
2022-12-23T06:00,2.9,99,0.00,0.00,3,12.7,245
2022-12-23T07:00,2.6,100,0.00,0.00,3,12.5,237
2022-12-23T08:00,3.2,99,0.00,0.00,3,13.8,231
2022-12-23T09:00,3.3,99,0.00,0.00,3,14.0,228
2022-12-23T10:00,3.3,99,0.00,0.00,3,14.0,222
2022-12-23T11:00,3.5,99,0.00,0.00,3,12.6,217
2022-12-23T12:00,3.6,98,0.00,0.00,3,10.9,214
2022-12-23T13:00,3.7,98,0.00,0.00,3,11.7,223
2022-12-23T14:00,3.8,98,0.10,0.00,51,10.2,225
2022-12-23T15:00,3.6,98,0.00,0.00,3,9.4,220
2022-12-23T16:00,3.4,99,0.00,0.00,3,10.4,224
2022-12-23T17:00,3.4,99,0.00,0.00,3,10.8,233
2022-12-23T18:00,3.4,99,0.00,0.00,3,10.5,248
2022-12-23T19:00,3.3,99,0.00,0.00,3,11.7,261
2022-12-23T20:00,3.7,99,0.00,0.00,3,13.3,268
2022-12-23T21:00,3.5,98,0.00,0.00,3,11.9,272
2022-12-23T22:00,3.2,98,0.00,0.00,3,11.5,274
2022-12-23T23:00,2.8,98,0.00,0.00,3,9.2,281
2022-12-24T00:00,2.5,98,0.00,0.00,3,8.3,288
2022-12-24T01:00,2.1,99,0.00,0.00,3,6.8,295
2022-12-24T02:00,1.7,98,0.00,0.00,3,4.5,299
2022-12-24T03:00,1.0,99,0.00,0.00,3,4.4,305
2022-12-24T04:00,0.7,100,0.00,0.00,3,3.8,311
2022-12-24T05:00,0.3,100,0.00,0.00,3,4.3,312
2022-12-24T06:00,-0.0,100,0.00,0.00,3,4.9,343
2022-12-24T07:00,-0.0,99,0.00,0.00,3,3.9,22
2022-12-24T08:00,0.4,99,0.00,0.00,3,5.7,35
2022-12-24T09:00,0.4,99,0.00,0.00,3,7.5,35
2022-12-24T10:00,0.7,94,0.00,0.00,3,8.9,47
2022-12-24T11:00,0.7,91,0.00,0.00,3,11.0,67
2022-12-24T12:00,0.7,90,0.00,0.00,3,9.7,75
2022-12-24T13:00,0.6,89,0.00,0.00,3,8.1,77
2022-12-24T14:00,0.5,89,0.00,0.00,3,6.0,65
2022-12-24T15:00,0.3,92,0.00,0.00,3,5.4,53
2022-12-24T16:00,0.1,93,0.00,0.00,3,6.5,56
2022-12-24T17:00,0.0,94,0.00,0.00,3,6.5,71
2022-12-24T18:00,-0.1,95,0.00,0.00,3,6.5,84
2022-12-24T19:00,-0.2,95,0.00,0.00,3,6.9,96
2022-12-24T20:00,-0.3,95,0.00,0.00,3,5.2,106
2022-12-24T21:00,-0.4,95,0.00,0.00,3,5.5,113
2022-12-24T22:00,-0.5,96,0.00,0.00,3,6.2,126
2022-12-24T23:00,-0.5,96,0.00,0.00,3,6.9,118
2022-12-25T00:00,-0.5,96,0.00,0.00,3,6.8,115
2022-12-25T01:00,-0.4,96,0.00,0.00,2,5.3,118
2022-12-25T02:00,-0.4,96,0.00,0.00,2,4.8,132
2022-12-25T03:00,-0.3,96,0.00,0.00,2,5.9,133
2022-12-25T04:00,-0.9,97,0.00,0.00,2,5.7,145
2022-12-25T05:00,-0.9,97,0.00,0.00,2,6.7,164
2022-12-25T06:00,-0.7,97,0.00,0.00,1,4.6,141
2022-12-25T07:00,-0.8,97,0.00,0.00,1,4.7,148
2022-12-25T08:00,-0.8,97,0.00,0.00,2,4.5,166
2022-12-25T09:00,-0.4,97,0.00,0.00,3,5.2,164
2022-12-25T10:00,0.3,97,0.00,0.00,3,5.7,145
2022-12-25T11:00,1.2,96,0.00,0.00,3,4.6,135
2022-12-25T12:00,1.8,95,0.00,0.00,3,6.4,153
2022-12-25T13:00,1.9,95,0.00,0.00,3,7.1,150
2022-12-25T14:00,2.0,96,0.00,0.00,3,6.1,152
2022-12-25T15:00,1.8,97,0.00,0.00,3,6.9,141
2022-12-25T16:00,1.6,98,0.00,0.00,3,8.5,144
2022-12-25T17:00,1.6,99,0.00,0.00,3,8.7,156
2022-12-25T18:00,1.6,99,0.00,0.00,3,10.4,146
2022-12-25T19:00,1.5,99,0.00,0.00,3,9.7,158
2022-12-25T20:00,1.0,98,0.00,0.00,3,11.3,149
2022-12-25T21:00,1.1,99,0.00,0.00,3,12.4,144
2022-12-25T22:00,1.4,99,0.00,0.00,3,12.9,144
2022-12-25T23:00,1.7,98,0.00,0.00,3,14.5,138
2022-12-26T00:00,2.0,98,0.00,0.00,3,16.0,134
2022-12-26T01:00,2.2,98,0.00,0.00,3,16.8,138
2022-12-26T02:00,2.5,98,0.00,0.00,3,19.2,142
2022-12-26T03:00,2.7,97,0.10,0.00,51,20.0,141
2022-12-26T04:00,3.0,97,0.30,0.00,51,20.9,138
2022-12-26T05:00,3.2,96,0.80,0.00,53,21.9,144
2022-12-26T06:00,3.5,94,1.00,0.00,53,24.0,139
2022-12-26T07:00,3.5,94,1.30,0.00,61,25.5,136
2022-12-26T08:00,2.6,98,1.50,0.21,73,26.0,138
2022-12-26T09:00,2.8,97,1.60,0.00,61,24.5,147
2022-12-26T10:00,3.2,97,0.80,0.00,53,21.9,155
2022-12-26T11:00,3.9,96,0.90,0.00,53,19.2,154
2022-12-26T12:00,5.1,95,0.40,0.00,51,16.3,174
2022-12-26T13:00,6.6,95,0.30,0.00,51,14.8,203
2022-12-26T14:00,7.4,95,0.10,0.00,51,17.7,237
2022-12-26T15:00,7.5,93,0.20,0.00,51,20.6,254
2022-12-26T16:00,7.4,94,0.10,0.00,51,17.8,256
2022-12-26T17:00,7.2,96,0.00,0.00,3,17.7,250
2022-12-26T18:00,7.1,96,0.00,0.00,3,19.1,250
2022-12-26T19:00,6.9,95,0.00,0.00,3,18.8,250
2022-12-26T20:00,7.4,95,0.00,0.00,3,17.9,248
2022-12-26T21:00,7.4,95,0.00,0.00,3,19.9,248
2022-12-26T22:00,7.2,95,0.00,0.00,3,20.2,248
2022-12-26T23:00,6.8,92,0.00,0.00,1,17.9,242
2022-12-27T00:00,6.3,93,0.10,0.00,51,20.0,252
2022-12-27T01:00,6.0,93,0.00,0.00,3,19.2,265
2022-12-27T02:00,5.0,91,0.00,0.00,3,20.3,277
2022-12-27T03:00,3.9,88,0.00,0.00,3,19.7,279
2022-12-27T04:00,2.8,88,0.00,0.00,3,18.8,277
2022-12-27T05:00,2.2,89,0.00,0.00,3,19.2,275
2022-12-27T06:00,2.0,91,0.00,0.00,3,20.2,272
2022-12-27T07:00,2.2,91,0.00,0.00,3,20.5,269
2022-12-27T08:00,2.0,92,0.00,0.00,3,20.9,267
2022-12-27T09:00,2.4,90,0.00,0.00,3,21.7,263
2022-12-27T10:00,2.7,88,0.00,0.00,3,23.2,263
2022-12-27T11:00,3.0,85,0.00,0.00,3,22.0,267
2022-12-27T12:00,3.1,83,0.00,0.00,3,21.7,259
2022-12-27T13:00,3.2,81,0.00,0.00,2,23.7,257
2022-12-27T14:00,3.0,80,0.00,0.00,3,23.8,255
2022-12-27T15:00,2.8,80,0.00,0.00,3,24.3,255
2022-12-27T16:00,2.6,80,0.00,0.00,3,23.7,256
2022-12-27T17:00,2.5,81,0.00,0.00,3,23.7,261
2022-12-27T18:00,2.0,83,0.00,0.00,2,23.8,267
2022-12-27T19:00,1.4,86,0.00,0.00,2,22.7,268
2022-12-27T20:00,2.1,85,0.00,0.00,2,21.7,265
2022-12-27T21:00,2.0,85,0.00,0.00,2,21.4,263
2022-12-27T22:00,2.0,85,0.00,0.00,2,20.8,260
2022-12-27T23:00,2.0,85,0.00,0.00,1,17.9,260
2022-12-28T00:00,1.7,87,0.00,0.00,1,17.6,255
2022-12-28T01:00,1.6,87,0.00,0.00,2,17.8,252
2022-12-28T02:00,1.9,86,0.00,0.00,2,17.1,248
2022-12-28T03:00,1.8,86,0.00,0.00,3,17.4,248
2022-12-28T04:00,1.7,87,0.00,0.00,2,16.1,243
2022-12-28T05:00,1.3,90,0.00,0.00,1,15.6,230
2022-12-28T06:00,0.8,92,0.00,0.00,0,17.1,221
2022-12-28T07:00,0.3,94,0.00,0.00,1,17.1,219
2022-12-28T08:00,-0.0,95,0.00,0.00,3,16.5,212
2022-12-28T09:00,0.5,94,0.00,0.00,3,17.6,203
2022-12-28T10:00,1.4,91,0.10,0.00,51,19.7,201
2022-12-28T11:00,2.0,89,0.20,0.00,51,19.4,202
2022-12-28T12:00,2.3,89,0.20,0.00,51,19.7,201
2022-12-28T13:00,2.5,88,0.10,0.00,51,20.6,199
2022-12-28T14:00,2.6,87,0.10,0.00,51,20.9,199
2022-12-28T15:00,2.5,86,0.00,0.00,3,21.1,203
2022-12-28T16:00,2.5,86,0.10,0.00,51,20.8,208
2022-12-28T17:00,2.9,86,0.20,0.00,51,20.8,214
2022-12-28T18:00,3.2,88,0.20,0.00,51,20.7,221
2022-12-28T19:00,3.5,89,0.20,0.00,51,20.6,226
2022-12-28T20:00,3.9,92,0.10,0.00,51,20.4,228
2022-12-28T21:00,4.2,93,0.10,0.00,51,20.4,228
2022-12-28T22:00,4.5,93,0.00,0.00,3,20.4,229
2022-12-28T23:00,4.7,93,0.00,0.00,3,18.8,227
2022-12-29T00:00,4.8,93,0.00,0.00,3,17.8,223
2022-12-29T01:00,4.8,93,0.00,0.00,3,16.6,221
2022-12-29T02:00,4.5,94,0.10,0.00,51,16.8,211
2022-12-29T03:00,4.6,93,0.60,0.00,53,18.4,206
2022-12-29T04:00,4.7,92,1.00,0.00,53,20.1,213
2022-12-29T05:00,4.7,92,0.60,0.00,53,18.5,213
2022-12-29T06:00,4.6,92,0.10,0.00,51,18.4,208
2022-12-29T07:00,4.3,92,0.10,0.00,51,19.0,205
2022-12-29T08:00,4.5,91,0.10,0.00,51,19.3,204
2022-12-29T09:00,4.8,90,0.00,0.00,3,20.0,208
2022-12-29T10:00,5.3,89,0.00,0.00,3,20.4,212
2022-12-29T11:00,5.7,87,0.00,0.00,3,17.6,208
2022-12-29T12:00,6.1,85,0.00,0.00,3,17.7,207
2022-12-29T13:00,6.5,83,0.00,0.00,3,18.8,209
2022-12-29T14:00,6.7,82,0.00,0.00,3,19.0,207
2022-12-29T15:00,6.8,80,0.00,0.00,3,19.3,207
2022-12-29T16:00,6.7,79,0.00,0.00,2,20.8,210
2022-12-29T17:00,6.7,78,0.00,0.00,2,21.1,213
2022-12-29T18:00,6.5,79,0.00,0.00,3,21.1,217
2022-12-29T19:00,6.8,79,0.10,0.00,51,21.0,218
2022-12-29T20:00,6.8,84,0.20,0.00,51,21.4,222
2022-12-29T21:00,6.8,86,0.00,0.00,2,21.4,226
2022-12-29T22:00,6.6,87,0.00,0.00,1,20.1,227
2022-12-29T23:00,6.3,88,0.00,0.00,1,18.4,230

time,weathercode (wmo code),temperature_2m_max (°C),temperature_2m_min (°C),rain_sum (mm),snowfall_sum (cm),windspeed_10m_max (km/h),winddirection_10m_dominant (°)
2022-11-30,3,1.5,-0.9,0.00,0.00,14.1,326
2022-12-01,3,1.1,-1.6,0.00,0.00,9.7,358
2022-12-02,3,-1.6,-3.2,0.00,0.00,11.3,345
2022-12-03,73,-1.3,-3.4,0.10,2.38,13.3,343
2022-12-04,51,1.0,-1.1,1.50,0.00,20.2,323
2022-12-05,53,0.1,-1.9,1.30,0.00,17.1,323
2022-12-06,73,2.2,-0.0,2.10,0.49,11.5,287
2022-12-07,73,0.9,-0.3,0.60,2.66,24.2,211
2022-12-08,73,0.6,-1.4,0.20,2.10,24.0,227
2022-12-09,73,0.4,-1.5,0.00,0.63,13.0,16
2022-12-10,3,-1.2,-3.2,0.00,0.00,11.2,55
2022-12-11,73,-3.3,-4.7,0.00,3.01,19.6,80
2022-12-12,73,-0.8,-4.1,0.00,3.71,27.9,142
2022-12-13,73,-1.7,-5.7,0.00,0.63,28.6,187
2022-12-14,0,-5.4,-9.0,0.00,0.00,18.8,263
2022-12-15,3,-5.7,-12.9,0.00,0.00,14.3,251
2022-12-16,3,-5.8,-8.0,0.00,0.00,12.7,19
2022-12-17,3,-7.0,-8.8,0.00,0.00,13.3,83
2022-12-18,3,-4.0,-9.1,0.00,0.00,18.0,221
2022-12-19,71,-1.1,-10.0,1.10,0.14,25.3,179
2022-12-20,53,2.5,-0.4,6.80,0.00,23.3,221
2022-12-21,53,2.5,1.4,4.60,0.00,19.1,219
2022-12-22,53,4.4,2.1,4.10,0.00,15.1,206
2022-12-23,51,3.8,2.6,1.00,0.00,14.0,244
2022-12-24,3,2.5,-0.5,0.00,0.00,11.0,54
2022-12-25,3,2.0,-0.9,0.00,0.00,14.5,145
2022-12-26,73,7.5,2.0,9.40,0.21,26.0,184
2022-12-27,51,6.3,1.4,0.10,0.00,24.3,264
2022-12-28,51,4.7,-0.0,1.60,0.00,21.1,221
2022-12-29,53,6.8,4.3,2.90,0.00,21.4,214
