latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
52.199997,21.0,113.0,3600,Europe/Warsaw,CET

time,temperature_2m (°C),relativehumidity_2m (%),rain (mm),snowfall (cm),weathercode (wmo code),windspeed_10m (km/h),winddirection_10m (°)
2022-12-27T04:00,6.6,95,0.10,0.00,51,16.3,278
2022-12-27T05:00,6.0,93,0.10,0.00,51,23.9,304
2022-12-27T06:00,4.7,89,0.00,0.00,1,18.4,301
2022-12-27T07:00,3.6,88,0.00,0.00,1,16.6,288
2022-12-27T08:00,3.1,89,0.00,0.00,1,18.0,282
2022-12-27T09:00,3.0,91,0.00,0.00,1,19.7,278
2022-12-27T10:00,3.4,88,0.00,0.00,2,21.4,277
2022-12-27T11:00,3.9,85,0.00,0.00,1,19.5,275
2022-12-27T12:00,3.9,83,0.00,0.00,1,20.9,270
2022-12-27T13:00,4.1,81,0.00,0.00,1,20.9,267
2022-12-27T14:00,3.9,79,0.00,0.00,1,21.3,266
2022-12-27T15:00,3.5,79,0.10,0.00,51,22.7,269
2022-12-27T16:00,3.2,81,0.10,0.00,51,20.5,268
2022-12-27T17:00,2.8,82,0.10,0.00,51,20.2,270
2022-12-27T18:00,2.6,83,0.00,0.00,2,20.2,271
2022-12-27T19:00,2.9,81,0.00,0.00,3,19.5,272
2022-12-27T20:00,2.7,86,0.00,0.00,2,19.5,275
2022-12-27T21:00,2.8,85,0.00,0.00,3,18.4,273
2022-12-27T22:00,2.9,84,0.00,0.00,3,18.0,270
2022-12-27T23:00,2.8,83,0.00,0.00,2,16.3,265
2022-12-28T00:00,2.8,82,0.00,0.00,1,14.9,255
2022-12-28T01:00,2.8,81,0.00,0.00,2,14.7,253
2022-12-28T02:00,2.7,82,0.00,0.00,1,13.6,248
2022-12-28T03:00,2.4,83,0.00,0.00,1,13.7,243
2022-12-28T04:00,2.2,85,0.00,0.00,1,13.6,238
2022-12-28T05:00,2.1,86,0.00,0.00,1,13.3,229
2022-12-28T06:00,1.9,87,0.00,0.00,0,12.7,223
2022-12-28T07:00,2.0,87,0.00,0.00,0,13.0,219
2022-12-28T08:00,0.2,91,0.00,0.00,1,13.2,215
2022-12-28T09:00,0.8,90,0.00,0.00,2,14.0,209
2022-12-28T10:00,2.0,88,0.00,0.00,3,16.3,202
2022-12-28T11:00,2.9,85,0.00,0.00,3,16.1,200
2022-12-28T12:00,3.6,80,0.00,0.00,3,17.9,202
2022-12-28T13:00,3.9,76,0.00,0.00,3,19.3,209
2022-12-28T14:00,4.1,75,0.00,0.00,3,18.3,212
2022-12-28T15:00,4.2,73,0.00,0.00,2,17.9,214
2022-12-28T16:00,4.2,73,0.00,0.00,2,17.8,212
2022-12-28T17:00,4.2,72,0.00,0.00,3,18.6,216
2022-12-28T18:00,4.1,71,0.00,0.00,3,19.9,222
2022-12-28T19:00,4.3,69,0.00,0.00,3,20.1,227
2022-12-28T20:00,5.2,73,0.00,0.00,3,19.6,229
2022-12-28T21:00,5.4,72,0.00,0.00,3,19.1,227
2022-12-28T22:00,5.5,72,0.00,0.00,3,18.8,225
2022-12-28T23:00,5.5,71,0.00,0.00,3,17.6,226
2022-12-29T00:00,5.4,71,0.00,0.00,3,16.1,222
2022-12-29T01:00,5.2,70,0.00,0.00,3,16.6,219
2022-12-29T02:00,5.1,69,0.00,0.00,3,16.4,213
2022-12-29T03:00,4.7,72,0.10,0.00,51,17.1,208
2022-12-29T04:00,4.2,76,0.40,0.00,51,19.2,210
2022-12-29T05:00,4.1,76,0.20,0.00,51,18.0,206
2022-12-29T06:00,4.0,73,0.00,0.00,3,18.4,208
2022-12-29T07:00,4.1,69,0.00,0.00,3,18.5,209
2022-12-29T08:00,4.5,69,0.00,0.00,3,18.4,211
2022-12-29T09:00,5.1,67,0.00,0.00,2,19.1,212
2022-12-29T10:00,5.8,66,0.00,0.00,1,19.0,217
2022-12-29T11:00,6.6,65,0.00,0.00,3,17.1,221
2022-12-29T12:00,7.0,63,0.00,0.00,3,17.3,216
2022-12-29T13:00,7.4,63,0.00,0.00,3,18.9,215
2022-12-29T14:00,7.5,63,0.10,0.00,51,18.8,216
2022-12-29T15:00,7.5,65,0.00,0.00,3,18.4,219
2022-12-29T16:00,7.4,66,0.00,0.00,3,19.1,223
2022-12-29T17:00,7.0,69,0.00,0.00,2,19.1,223
2022-12-29T18:00,6.5,71,0.00,0.00,3,19.9,224
2022-12-29T19:00,6.5,70,0.00,0.00,3,19.6,223
2022-12-29T20:00,6.8,70,0.00,0.00,2,19.6,223
2022-12-29T21:00,6.5,70,0.00,0.00,2,18.8,223
2022-12-29T22:00,6.2,70,0.00,0.00,2,18.3,223
2022-12-29T23:00,6.2,70,0.00,0.00,3,17.8,227
2022-12-30T00:00,6.1,71,0.00,0.00,3,17.6,229
2022-12-30T01:00,5.7,72,0.00,0.00,1,16.8,228
2022-12-30T02:00,5.2,75,0.00,0.00,0,15.5,224
2022-12-30T03:00,4.6,77,0.00,0.00,1,16.6,222
2022-12-30T04:00,4.3,79,0.00,0.00,1,16.6,222
2022-12-30T05:00,4.0,80,0.00,0.00,2,16.3,225
2022-12-30T06:00,3.9,81,0.00,0.00,2,16.1,230
2022-12-30T07:00,4.3,80,0.00,0.00,3,16.8,235
2022-12-30T08:00,5.4,79,0.00,0.00,3,16.6,240
2022-12-30T09:00,6.0,79,0.00,0.00,1,16.4,241
2022-12-30T10:00,6.8,79,0.00,0.00,0,17.4,248
2022-12-30T11:00,7.6,79,0.00,0.00,0,19.0,260
2022-12-30T12:00,8.1,77,0.00,0.00,0,17.5,262
2022-12-30T13:00,8.2,76,0.00,0.00,0,17.8,262
2022-12-30T14:00,7.8,77,0.00,0.00,0,15.0,253
2022-12-30T15:00,6.8,81,0.00,0.00,0,12.7,245
2022-12-30T16:00,5.3,87,0.00,0.00,0,11.1,234
2022-12-30T17:00,4.4,91,0.00,0.00,0,11.2,228
2022-12-30T18:00,3.8,92,0.00,0.00,0,11.2,228
2022-12-30T19:00,3.4,93,0.00,0.00,1,10.7,213
2022-12-30T20:00,2.9,90,0.00,0.00,0,11.4,198
2022-12-30T21:00,2.6,91,0.00,0.00,1,11.7,191
2022-12-30T22:00,2.4,92,0.00,0.00,1,12.6,185
2022-12-30T23:00,2.4,93,0.00,0.00,1,14.8,180
2022-12-31T00:00,2.7,92,0.00,0.00,1,16.3,172
2022-12-31T01:00,3.2,90,0.00,0.00,1,18.4,177
2022-12-31T02:00,3.4,87,0.00,0.00,2,19.5,176
2022-12-31T03:00,3.8,84,0.00,0.00,2,20.5,179
2022-12-31T04:00,4.3,81,0.00,0.00,2,21.8,193
2022-12-31T05:00,4.7,81,0.00,0.00,3,21.4,207
2022-12-31T06:00,5.2,83,0.00,0.00,3,20.6,213
2022-12-31T07:00,6.2,82,0.00,0.00,3,20.4,216
2022-12-31T08:00,7.4,81,0.00,0.00,3,19.9,222
2022-12-31T09:00,7.7,81,0.00,0.00,2,20.6,223
2022-12-31T10:00,8.1,81,0.00,0.00,2,20.4,222
2022-12-31T11:00,8.9,80,0.00,0.00,3,17.7,218
2022-12-31T12:00,9.1,80,0.20,0.00,51,20.1,213
2022-12-31T13:00,9.3,83,0.50,0.00,53,22.5,212
2022-12-31T14:00,9.8,83,0.30,0.00,51,22.3,219
2022-12-31T15:00,10.2,82,0.00,0.00,3,21.7,223
2022-12-31T16:00,10.8,81,0.00,0.00,3,21.6,224
2022-12-31T17:00,11.5,80,0.00,0.00,3,22.4,226
2022-12-31T18:00,11.9,80,0.00,0.00,3,23.5,229
2022-12-31T19:00,11.9,81,0.00,0.00,3,24.1,231
2022-12-31T20:00,12.5,81,0.00,0.00,1,23.3,232
2022-12-31T21:00,12.3,81,0.00,0.00,2,23.1,231
2022-12-31T22:00,12.3,81,0.00,0.00,1,22.7,226
2022-12-31T23:00,12.2,80,0.00,0.00,2,23.3,231
2023-01-01T00:00,12.4,78,0.00,0.00,1,23.5,234
2023-01-01T01:00,12.4,76,0.00,0.00,1,22.6,233
2023-01-01T02:00,12.4,74,0.00,0.00,2,22.8,232
2023-01-01T03:00,12.5,72,0.10,0.00,51,23.3,231
2023-01-01T04:00,12.5,70,0.00,0.00,1,24.3,238
2023-01-01T05:00,12.5,67,0.00,0.00,1,23.6,236
2023-01-01T06:00,12.7,64,0.00,0.00,2,23.9,236
2023-01-01T07:00,12.9,61,0.00,0.00,1,24.3,241
2023-01-01T08:00,12.8,64,0.00,0.00,1,23.5,243
2023-01-01T09:00,13.1,63,0.00,0.00,0,23.5,243
2023-01-01T10:00,13.9,61,0.00,0.00,0,23.4,241
2023-01-01T11:00,14.8,59,0.00,0.00,1,24.8,244
2023-01-01T12:00,15.4,57,0.00,0.00,0,24.5,242
2023-01-01T13:00,15.5,57,0.00,0.00,1,23.5,241
2023-01-01T14:00,15.1,58,0.00,0.00,1,22.4,237
2023-01-01T15:00,14.3,60,0.00,0.00,1,21.6,240
2023-01-01T16:00,13.5,63,0.00,0.00,1,21.0,248
2023-01-01T17:00,12.8,65,0.00,0.00,1,19.3,249
2023-01-01T18:00,12.1,68,0.00,0.00,1,18.0,254
2023-01-01T19:00,11.6,70,0.00,0.00,1,16.0,239
2023-01-01T20:00,11.3,72,0.00,0.00,1,15.8,240
2023-01-01T21:00,10.9,74,0.00,0.00,1,15.0,246
2023-01-01T22:00,10.5,76,0.00,0.00,2,13.7,240
2023-01-01T23:00,9.9,78,0.00,0.00,2,12.3,230
2023-01-02T00:00,9.6,80,0.00,0.00,2,12.5,231
2023-01-02T01:00,9.2,82,0.00,0.00,2,12.7,227
2023-01-02T02:00,9.0,82,0.00,0.00,2,10.7,230
2023-01-02T03:00,8.6,84,0.00,0.00,2,10.1,215
2023-01-02T04:00,8.2,86,0.20,0.00,51,9.6,214
2023-01-02T05:00,8.0,87,0.00,0.00,3,8.1,212
2023-01-02T06:00,7.7,88,0.00,0.00,3,9.9,199
2023-01-02T07:00,7.3,89,0.00,0.00,3,12.7,188
2023-01-02T08:00,8.2,86,0.00,0.00,1,14.4,184
2023-01-02T09:00,8.4,85,0.00,0.00,1,16.0,189
2023-01-02T10:00,9.3,82,0.00,0.00,1,17.2,196
2023-01-02T11:00,10.3,78,0.00,0.00,1,16.2,201
2023-01-02T12:00,11.2,75,0.00,0.00,2,16.1,209
2023-01-02T13:00,11.7,73,0.00,0.00,2,14.7,216
2023-01-02T14:00,11.6,74,0.00,0.00,2,15.2,211
2023-01-02T15:00,11.1,76,0.00,0.00,2,15.9,205
2023-01-02T16:00,10.5,78,0.00,0.00,2,16.5,212
2023-01-02T17:00,10.0,80,0.00,0.00,2,16.8,222
2023-01-02T18:00,9.5,82,0.00,0.00,2,16.0,226
2023-01-02T19:00,9.0,84,0.00,0.00,2,16.3,225
2023-01-02T20:00,9.5,83,0.00,0.00,1,15.3,225
2023-01-02T21:00,9.1,84,0.00,0.00,2,14.8,227
2023-01-02T22:00,9.0,83,0.00,0.00,1,16.4,237
2023-01-02T23:00,9.0,80,0.00,0.00,1,18.1,247
2023-01-03T00:00,9.2,77,0.00,0.00,2,18.9,252
2023-01-03T01:00,9.5,74,0.00,0.00,3,18.3,255
2023-01-03T02:00,9.6,73,0.00,0.00,3,18.9,257
2023-01-03T03:00,9.9,73,0.00,0.00,3,20.5,268
2023-01-03T04:00,9.9,74,0.00,0.00,3,18.9,279
2023-01-03T05:00,9.6,78,0.00,0.00,2,17.7,282
2023-01-03T06:00,8.9,81,0.00,0.00,1,17.5,278
2023-01-03T07:00,8.3,83,0.00,0.00,3,17.3,275
2023-01-03T08:00,7.9,84,0.00,0.00,3,17.3,269
2023-01-03T09:00,8.0,83,0.00,0.00,3,19.1,270
2023-01-03T10:00,8.0,82,0.00,0.00,2,19.5,273
2023-01-03T11:00,7.9,81,0.00,0.00,2,19.4,271
2023-01-03T12:00,7.7,79,0.00,0.00,1,19.8,273
2023-01-03T13:00,7.2,79,0.00,0.00,1,21.0,275
2023-01-03T14:00,6.6,79,0.00,0.00,2,19.9,276
2023-01-03T15:00,6.1,78,0.00,0.00,1,19.4,281
2023-01-03T16:00,5.5,78,0.00,0.00,1,18.0,282
2023-01-03T17:00,5.3,79,0.00,0.00,2,17.5,278
2023-01-03T18:00,4.9,80,0.00,0.00,2,17.0,276
2023-01-03T19:00,4.7,79,0.00,0.00,2,16.2,274
2023-01-03T20:00,4.2,77,0.00,0.00,1,16.2,273
2023-01-03T21:00,3.7,79,0.00,0.00,1,16.2,270
2023-01-03T22:00,3.4,81,0.00,0.00,1,15.5,269
2023-01-03T23:00,3.1,83,0.00,0.00,2,15.1,269
2023-01-04T00:00,2.7,85,0.00,0.00,1,14.1,266
2023-01-04T01:00,2.3,88,0.00,0.00,1,13.8,264
2023-01-04T02:00,2.0,89,0.00,0.00,1,12.7,263
2023-01-04T03:00,1.6,91,0.00,0.00,1,11.3,263
2023-01-04T04:00,1.3,92,0.00,0.00,0,9.7,255
2023-01-04T05:00,0.9,93,0.00,0.00,1,9.7,243
2023-01-04T06:00,0.5,94,0.00,0.00,1,9.9,237
2023-01-04T07:00,0.1,94,0.00,0.00,1,8.9,223
2023-01-04T08:00,-0.2,93,0.00,0.00,1,8.9,207
2023-01-04T09:00,0.3,92,0.00,0.00,1,10.6,198
2023-01-04T10:00,1.6,89,0.00,0.00,2,12.1,192
2023-01-04T11:00,3.1,85,0.00,0.00,3,14.2,187
2023-01-04T12:00,4.0,83,0.00,0.00,2,15.2,185
2023-01-04T13:00,4.8,80,0.00,0.00,1,16.7,187
2023-01-04T14:00,5.1,79,0.00,0.00,1,17.9,190
2023-01-04T15:00,4.9,78,0.00,0.00,2,19.0,195
2023-01-04T16:00,4.6,77,0.10,0.00,51,21.4,200
2023-01-04T17:00,4.7,79,0.30,0.00,51,21.6,210
2023-01-04T18:00,4.1,89,0.70,0.00,53,23.8,215
2023-01-04T19:00,4.3,91,0.80,0.00,53,24.0,223
2023-01-04T20:00,5.3,92,0.60,0.00,53,24.6,231
2023-01-04T21:00,5.9,93,0.60,0.00,53,25.6,235
2023-01-04T22:00,6.6,90,0.50,0.00,53,27.2,241
2023-01-04T23:00,7.0,90,1.50,0.00,61,25.8,242
2023-01-05T00:00,7.4,91,0.60,0.00,53,25.8,243
2023-01-05T01:00,7.8,91,0.20,0.00,51,25.3,246
2023-01-05T02:00,8.3,91,0.50,0.00,53,26.0,251
2023-01-05T03:00,8.3,93,0.90,0.00,53,24.4,254
2023-01-05T04:00,8.2,93,1.20,0.00,53,23.2,258
2023-01-05T05:00,8.0,93,1.40,0.00,61,24.5,269
2023-01-05T06:00,8.2,93,0.90,0.00,53,23.8,273
2023-01-05T07:00,8.1,93,0.70,0.00,53,25.0,276
2023-01-05T08:00,7.5,91,0.70,0.00,53,23.4,266
2023-01-05T09:00,7.6,90,0.40,0.00,51,24.2,267
2023-01-05T10:00,7.7,89,0.30,0.00,51,27.6,277
2023-01-05T11:00,7.7,85,0.30,0.00,51,23.2,283
2023-01-05T12:00,7.4,83,0.20,0.00,51,24.1,280
2023-01-05T13:00,7.7,82,0.10,0.00,51,23.9,277
2023-01-05T14:00,7.3,82,0.30,0.00,51,26.0,276
2023-01-05T15:00,6.7,85,0.30,0.00,51,25.3,274
2023-01-05T16:00,6.2,88,0.30,0.00,51,28.0,282
2023-01-05T17:00,5.6,89,0.30,0.00,51,28.6,291
2023-01-05T18:00,5.0,90,0.20,0.00,51,27.1,292
2023-01-05T19:00,4.5,91,0.10,0.00,51,27.4,295
2023-01-05T20:00,4.3,92,0.00,0.00,3,27.2,299
2023-01-05T21:00,3.9,92,0.00,0.00,3,27.2,305
2023-01-05T22:00,3.2,91,0.10,0.00,51,26.3,312
2023-01-05T23:00,2.5,89,0.10,0.00,51,23.2,316
2023-01-06T00:00,1.8,87,0.00,0.00,3,21.6,323
2023-01-06T01:00,1.2,85,0.00,0.00,3,19.1,328
2023-01-06T02:00,0.8,83,0.00,0.00,3,16.9,333
2023-01-06T03:00,0.5,81,0.00,0.00,3,15.0,336
2023-01-06T04:00,0.2,79,0.00,0.00,3,14.4,338
2023-01-06T05:00,-0.2,78,0.00,0.00,3,13.3,341
2023-01-06T06:00,-0.6,78,0.00,0.00,3,11.1,347
2023-01-06T07:00,-1.0,78,0.00,0.00,3,9.8,354
2023-01-06T08:00,-0.8,78,0.00,0.00,3,8.0,355
2023-01-06T09:00,-0.9,78,0.00,0.00,3,6.5,354
2023-01-06T10:00,-0.9,77,0.00,0.00,3,4.0,10
2023-01-06T11:00,-0.7,77,0.00,0.00,3,0.4,90
2023-01-06T12:00,-0.4,76,0.00,0.00,3,2.5,180
2023-01-06T13:00,-0.0,75,0.00,0.00,3,4.8,207
2023-01-06T14:00,0.2,75,0.00,0.00,3,4.3,175
2023-01-06T15:00,0.4,75,0.00,0.00,3,6.6,139
2023-01-06T16:00,0.4,77,0.00,0.07,71,9.2,132
2023-01-06T17:00,0.3,80,0.00,0.14,71,13.0,132
2023-01-06T18:00,0.2,84,0.00,0.56,73,12.3,130
2023-01-06T19:00,0.1,87,0.00,0.49,73,14.6,130
2023-01-06T20:00,0.4,90,0.10,0.63,73,15.8,131
2023-01-06T21:00,0.5,92,0.00,0.91,75,16.0,134
2023-01-06T22:00,0.7,92,0.10,0.35,73,16.4,142
2023-01-06T23:00,1.0,92,0.10,0.07,71,11.8,149
2023-01-07T00:00,1.4,92,0.00,0.00,3,6.7,144
2023-01-07T01:00,2.0,92,0.00,0.00,3,3.4,198
2023-01-07T02:00,2.7,94,0.00,0.00,3,3.6,264
2023-01-07T03:00,3.1,95,0.00,0.00,3,6.2,280
2023-01-07T04:00,3.4,95,0.00,0.00,3,6.5,273
2023-01-07T05:00,3.4,95,0.00,0.00,3,6.4,254
2023-01-07T06:00,3.2,96,0.00,0.00,3,7.1,246
2023-01-07T07:00,3.3,96,0.00,0.00,3,7.1,240
2023-01-07T08:00,3.6,97,0.00,0.00,2,6.1,230
2023-01-07T09:00,3.8,97,0.00,0.00,3,5.4,217
2023-01-07T10:00,4.7,96,0.00,0.00,3,5.0,201
2023-01-07T11:00,5.1,95,0.00,0.00,3,5.8,210
2023-01-07T12:00,5.7,93,0.00,0.00,2,5.9,191
2023-01-07T13:00,5.8,93,0.00,0.00,3,7.2,183
2023-01-07T14:00,5.9,93,0.00,0.00,3,7.9,183
2023-01-07T15:00,5.7,94,0.00,0.00,3,6.2,170
2023-01-07T16:00,5.2,95,0.00,0.00,3,6.8,162
2023-01-07T17:00,5.1,95,0.00,0.00,3,7.2,153
2023-01-07T18:00,4.5,95,0.00,0.00,3,8.0,144
2023-01-07T19:00,4.5,94,0.00,0.00,3,9.2,135
2023-01-07T20:00,4.2,97,0.00,0.00,3,10.2,138
2023-01-07T21:00,4.4,97,0.00,0.00,3,10.5,142
2023-01-07T22:00,4.5,96,0.00,0.00,3,11.1,144
2023-01-07T23:00,4.5,95,0.00,0.00,3,11.5,148
2023-01-08T00:00,4.5,95,0.00,0.00,3,12.6,149
2023-01-08T01:00,4.4,95,0.00,0.00,3,13.1,148
2023-01-08T02:00,4.0,95,0.00,0.00,3,14.4,148
2023-01-08T03:00,3.6,96,0.00,0.00,3,16.5,148
2023-01-08T04:00,3.2,98,0.00,0.00,3,17.2,151
2023-01-08T05:00,3.0,98,0.00,0.00,3,17.3,157
2023-01-08T06:00,2.9,98,0.00,0.00,3,16.6,153
2023-01-08T07:00,2.9,97,0.00,0.00,3,17.3,149
2023-01-08T08:00,3.2,96,0.00,0.00,3,18.0,147
2023-01-08T09:00,3.5,94,0.00,0.00,3,18.4,152
2023-01-08T10:00,3.9,90,0.00,0.00,3,19.5,157
2023-01-08T11:00,4.4,88,0.00,0.00,3,18.2,150
2023-01-08T12:00,4.7,87,0.00,0.00,3,19.7,152
2023-01-08T13:00,5.0,86,0.00,0.00,3,18.7,152
2023-01-08T14:00,5.2,85,0.00,0.00,3,18.7,150
2023-01-08T15:00,5.2,86,0.00,0.00,3,17.9,142
2023-01-08T16:00,5.0,87,0.00,0.00,3,18.2,141
2023-01-08T17:00,4.9,88,0.00,0.00,3,17.0,144
2023-01-08T18:00,5.0,88,0.00,0.00,3,15.8,145
2023-01-08T19:00,5.0,89,0.00,0.00,3,15.3,146
2023-01-08T20:00,4.0,90,0.00,0.00,3,14.9,143
2023-01-08T21:00,3.9,92,0.00,0.00,3,14.6,147
2023-01-08T22:00,3.7,94,0.00,0.00,2,14.0,151
2023-01-08T23:00,3.5,95,0.00,0.00,2,13.4,144
2023-01-09T00:00,3.5,96,0.00,0.00,1,12.8,142
2023-01-09T01:00,3.4,96,0.00,0.00,1,14.0,136
2023-01-09T02:00,3.3,96,0.00,0.00,1,14.6,140
2023-01-09T03:00,3.1,96,0.00,0.00,2,13.9,149
2023-01-09T04:00,3.6,95,0.00,0.00,3,12.2,152
2023-01-09T05:00,3.9,95,0.00,0.00,3,11.8,140
2023-01-09T06:00,4.0,95,0.00,0.00,3,11.5,139
2023-01-09T07:00,4.0,96,0.00,0.00,3,13.2,137
2023-01-09T08:00,4.0,96,0.00,0.00,3,13.3,139
2023-01-09T09:00,4.3,95,0.00,0.00,3,13.0,146
2023-01-09T10:00,4.8,93,0.00,0.00,3,13.5,146
2023-01-09T11:00,5.3,92,0.10,0.00,51,14.2,144
2023-01-09T12:00,5.9,91,0.40,0.00,51,14.0,151
2023-01-09T13:00,6.1,94,0.70,0.00,53,14.1,148
2023-01-09T14:00,6.4,94,0.40,0.00,51,15.2,149
2023-01-09T15:00,6.6,93,0.20,0.00,51,15.8,150
2023-01-09T16:00,6.6,93,0.20,0.00,51,14.5,153
2023-01-09T17:00,6.7,90,0.10,0.00,51,14.4,158
2023-01-09T18:00,6.7,89,0.00,0.00,3,14.5,174
2023-01-09T19:00,6.8,90,0.00,0.00,3,12.0,189
2023-01-09T20:00,6.7,93,0.00,0.00,3,11.3,207
2023-01-09T21:00,6.5,94,0.00,0.00,3,12.2,227
2023-01-09T22:00,5.8,94,0.00,0.00,3,11.9,245
2023-01-09T23:00,5.4,94,0.00,0.00,3,10.8,244
2023-01-10T00:00,5.3,94,0.00,0.00,3,9.4,247
2023-01-10T01:00,5.2,95,0.00,0.00,3,8.3,252
2023-01-10T02:00,5.0,96,0.00,0.00,3,7.6,275
2023-01-10T03:00,5.0,96,0.00,0.00,3,8.0,280
2023-01-10T04:00,4.9,96,0.00,0.00,3,8.2,293
2023-01-10T05:00,4.8,96,0.00,0.00,3,8.2,311
2023-01-10T06:00,4.8,96,0.00,0.00,3,7.7,319
2023-01-10T07:00,4.6,96,0.00,0.00,3,7.5,325
2023-01-10T08:00,4.7,96,0.30,0.00,51,8.1,328
2023-01-10T09:00,4.8,96,0.20,0.00,51,9.5,331
2023-01-10T10:00,4.9,97,0.20,0.00,51,12.2,336
2023-01-10T11:00,5.1,95,0.20,0.00,51,12.4,350
2023-01-10T12:00,5.4,92,0.10,0.00,51,12.6,357
2023-01-10T13:00,5.4,94,0.20,0.00,51,12.0,351
2023-01-10T14:00,5.3,96,0.20,0.00,51,9.4,342
2023-01-10T15:00,5.1,96,0.20,0.00,51,8.4,329
2023-01-10T16:00,4.8,96,0.00,0.00,3,9.5,323
2023-01-10T17:00,4.6,96,0.00,0.00,3,10.7,327
2023-01-10T18:00,4.3,97,0.00,0.00,3,7.7,323
2023-01-10T19:00,3.4,97,0.00,0.00,3,6.7,306
2023-01-10T20:00,4.1,97,0.00,0.00,3,8.9,313
2023-01-10T21:00,3.5,98,0.00,0.00,1,7.4,321
2023-01-10T22:00,2.9,98,0.00,0.00,1,5.4,318
2023-01-10T23:00,2.3,99,0.00,0.00,2,6.5,304
2023-01-11T00:00,1.8,99,0.00,0.00,2,5.8,292
2023-01-11T01:00,1.4,100,0.00,0.00,3,4.7,266
2023-01-11T02:00,2.2,99,0.00,0.00,3,2.3,198
2023-01-11T03:00,2.1,100,0.00,0.00,3,2.9,180
2023-01-11T04:00,2.3,99,0.00,0.00,3,3.3,167
2023-01-11T05:00,2.6,99,0.00,0.00,3,4.7,176
2023-01-11T06:00,2.8,99,0.00,0.00,3,5.4,176
2023-01-11T07:00,2.9,99,0.00,0.00,3,7.8,167
2023-01-11T08:00,2.4,99,0.00,0.00,3,10.4,160
2023-01-11T09:00,2.5,99,0.00,0.00,3,12.2,161
2023-01-11T10:00,2.7,98,0.00,0.00,3,12.1,170
2023-01-11T11:00,3.1,97,0.00,0.00,3,14.7,169
2023-01-11T12:00,3.4,93,0.00,0.00,3,16.3,172
2023-01-11T13:00,3.5,91,0.00,0.00,3,15.1,179
2023-01-11T14:00,3.6,89,0.00,0.00,3,15.1,180
2023-01-11T15:00,3.7,88,0.00,0.00,3,14.9,165
2023-01-11T16:00,3.4,89,0.00,0.00,3,16.6,158
2023-01-11T17:00,3.2,89,0.00,0.00,3,16.7,166
2023-01-11T18:00,3.1,88,0.00,0.00,3,15.7,169
2023-01-11T19:00,2.9,87,0.00,0.00,2,16.4,165
2023-01-11T20:00,2.9,87,0.00,0.00,2,17.4,162
2023-01-11T21:00,2.7,88,0.00,0.00,2,18.2,166
2023-01-11T22:00,3.0,87,0.00,0.00,3,18.8,173
2023-01-11T23:00,3.7,83,0.10,0.00,51,17.3,184

time,weathercode (wmo code),temperature_2m_max (°C),temperature_2m_min (°C),rain_sum (mm),snowfall_sum (cm),windspeed_10m_max (km/h),winddirection_10m_dominant (°)
2022-10-01,53,15.1,6.6,4.50,0.00,12.5,270
2022-10-02,53,13.2,9.9,4.30,0.00,21.0,175
2022-10-03,53,12.9,9.5,2.10,0.00,31.4,148
2022-10-04,51,14.2,8.9,0.70,0.00,25.3,158
2022-10-05,3,16.3,8.0,0.00,0.00,17.0,230
2022-10-06,51,19.0,9.0,0.20,0.00,17.3,191
2022-10-07,1,17.4,4.9,0.00,0.00,14.1,263
2022-10-08,51,19.0,11.3,0.70,0.00,16.9,223
2022-10-09,51,12.5,5.5,0.10,0.00,20.7,170
2022-10-10,1,14.5,3.4,0.00,0.00,17.7,302
2022-10-11,51,14.1,8.5,0.20,0.00,20.1,180
2022-10-12,3,13.7,5.0,0.00,0.00,9.4,181
2022-10-13,2,14.5,5.7,0.00,0.00,14.8,303
2022-10-14,51,15.2,7.3,0.10,0.00,11.8,295
2022-10-15,51,17.4,8.2,0.20,0.00,19.2,274
2022-10-16,51,18.9,12.3,0.10,0.00,15.9,252
2022-10-17,51,20.1,11.6,0.20,0.00,16.1,248
2022-10-18,63,17.5,11.6,12.30,0.00,20.9,181
2022-10-19,53,11.9,5.3,1.70,0.00,21.9,141
2022-10-20,3,9.0,2.5,0.00,0.00,11.7,171
2022-10-21,51,9.6,3.0,1.50,0.00,16.3,298
2022-10-22,53,12.5,7.2,4.40,0.00,15.9,217
2022-10-23,51,15.3,9.2,0.60,0.00,17.2,189
2022-10-24,53,16.6,9.4,1.20,0.00,13.1,261
2022-10-25,61,15.1,11.0,13.60,0.00,15.9,195
2022-10-26,51,13.8,9.6,0.30,0.00,15.2,194
2022-10-27,51,16.1,7.0,0.10,0.00,8.2,225
2022-10-28,3,16.7,9.1,0.00,0.00,14.4,244
2022-10-29,51,17.4,11.4,0.10,0.00,24.5,188
2022-10-30,53,15.0,8.9,1.90,0.00,11.3,175
2022-10-31,51,12.8,7.4,0.30,0.00,8.8,315
2022-11-01,51,13.2,10.4,0.10,0.00,8.3,280
2022-11-02,51,14.2,10.0,0.30,0.00,16.2,179
2022-11-03,2,11.7,6.2,0.00,0.00,16.6,214
2022-11-04,51,10.9,6.5,0.60,0.00,19.9,326
2022-11-05,53,9.6,8.3,7.30,0.00,15.9,305
2022-11-06,3,9.9,4.3,0.00,0.00,11.3,208
2022-11-07,3,11.3,4.6,0.00,0.00,15.8,250
2022-11-08,3,13.7,7.1,0.00,0.00,12.4,243
